srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232261223,1201371950,49314,23,tcp,2.998789,3.0,0.0,1
3232261223,1509652603,53409,2323,tcp,2.998805,3.0,0.0,1
3232261223,3180139424,51533,8080,tcp,2.99904,3.0,0.0,1
3232261223,148691863,58298,45785,tcp,2.998791,3.0,0.0,1
3232261223,528088758,54509,23,tcp,2.998541,3.0,0.0,1
3232261223,1291647187,41344,23,tcp,2.998539,3.0,0.0,1
3232261223,655495294,41760,23,tcp,2.99879,3.0,0.0,1
3232261223,3279336893,57795,2323,tcp,2.99854,3.0,0.0,1
3232261223,3379443182,55603,23,tcp,2.99854,3.0,0.0,1
3232261223,1851821950,54761,9527,tcp,2.998791,3.0,0.0,1
3232261223,18257743,49703,23,tcp,2.999302,3.0,0.0,1
3232261223,1237472749,37237,23,tcp,2.998789,3.0,0.0,1
3232261223,1465907450,35447,8080,tcp,0.863259,1.0,0.0,1
3232261223,3205598070,43233,2323,tcp,2.999038,3.0,0.0,1
3232261223,1249452458,56950,23,tcp,0.145669,1.0,0.0,1
3232261223,1656200949,43991,23,tcp,2.998772,3.0,0.0,1
3232261223,2639878093,47240,23,tcp,2.998787,3.0,0.0,1
3232261223,2258270306,56672,23,tcp,2.998792,3.0,0.0,1
3232261223,1090647552,58788,23,tcp,2.998792,3.0,0.0,1
3232261223,332422839,58026,8080,tcp,2.99904,3.0,0.0,1
3232261223,760018531,58750,2323,tcp,0.169399,1.0,0.0,1
3232261223,2923740410,49524,23,tcp,2.999302,3.0,0.0,1
3232261223,2554426488,51902,2323,tcp,2.998804,3.0,0.0,1
3232261223,2781465846,57726,8080,tcp,2.998802,3.0,0.0,1
3232261223,796153850,45647,40351,tcp,2.998555,3.0,0.0,1
3232261223,3162546569,36613,23,tcp,2.998302,3.0,0.0,1
3232261223,1493207550,42791,8080,tcp,2.998303,3.0,0.0,1
3232261223,3208324315,59660,6146,tcp,2.998553,3.0,0.0,0
3232261223,2653551749,32980,8080,tcp,2.998554,3.0,0.0,1
3232261223,911901432,39520,2323,tcp,2.999048,3.0,0.0,1
3232261223,3196291946,38323,23,tcp,2.998799,3.0,0.0,1
3232261223,1782808109,43054,23,tcp,2.99905,3.0,0.0,1
3232261223,3106538136,39423,8080,tcp,0.044487,1.0,0.0,1
3232261223,2571120941,34705,9527,tcp,2.999304,3.0,0.0,1
3232261223,1054223850,38546,23,tcp,2.999299,3.0,0.0,1
3232261223,2411927781,34492,23,tcp,2.998551,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001242,1.0,48.0,1
3232261223,1380829033,57358,9527,tcp,2.999068,3.0,0.0,1
3232261223,179244036,33766,23,tcp,2.993043,3.0,0.0,1
3232261223,1480558091,40692,2323,tcp,2.999034,3.0,0.0,1
3232261121,3232261223,3,1,icmp,10.000052,4.0,220.0,1
3232261223,2546226465,47948,36209,tcp,2.998803,3.0,0.0,1
3232261223,1727193054,56052,23,tcp,2.999053,3.0,0.0,1
3232261223,667907848,44134,23,tcp,2.998805,3.0,0.0,1
3232261223,3164385171,51427,8080,tcp,2.998548,3.0,0.0,1
3232261223,726324776,36445,23,tcp,2.998552,3.0,0.0,1
3232261223,3390541523,36641,23,tcp,2.998784,3.0,0.0,1
3232261223,2938399112,37573,23,tcp,2.998534,3.0,0.0,1
3232261223,2022363656,34668,8080,tcp,2.998796,3.0,0.0,1
3232261223,1550677158,54746,64305,tcp,2.999056,3.0,0.0,1
3232261223,2618813546,39034,2323,tcp,2.998551,3.0,0.0,1
3232261223,3081296741,43770,23,tcp,2.999037,3.0,0.0,1
3232261223,3565778546,53666,23,tcp,2.999291,3.0,0.0,1
3232261223,2260225784,52165,2323,tcp,2.99904,3.0,0.0,1
3232261223,330727968,34365,2323,tcp,2.998791,3.0,0.0,1
3232261223,3705329095,59908,58328,tcp,2.99879,3.0,0.0,1
3232261223,573964137,47368,39919,tcp,2.999037,3.0,0.0,1
3232261223,2359495518,43251,23,tcp,2.998793,3.0,0.0,1
3232261223,1612495706,42761,7931,tcp,0.998929,2.0,0.0,1
3232261223,2038949420,35108,23,tcp,2.998539,3.0,0.0,1
3232261223,3535388402,59766,9527,tcp,2.998539,3.0,0.0,1
3232261223,2661475992,59096,8080,tcp,2.99879,3.0,0.0,1
3232261223,2680164989,49681,8080,tcp,2.998791,3.0,0.0,1
3232261223,3175356912,44007,23,tcp,2.998792,3.0,0.0,1
3232261223,3080783985,41643,8080,tcp,2.998537,3.0,0.0,1
3232261223,1132436330,39952,8080,tcp,2.998794,3.0,0.0,1
3232261223,2672370829,44584,8080,tcp,2.99929,3.0,0.0,1
3232261223,1534105675,40264,2323,tcp,2.998792,3.0,0.0,1
3232261223,3118419980,38760,2323,tcp,0.041977,1.0,0.0,1
3232261223,1223591100,43200,2323,tcp,2.999041,3.0,0.0,1
3232261223,158778285,47012,9527,tcp,2.999058,3.0,0.0,1
3232261223,1060063532,52929,23,tcp,2.999038,3.0,0.0,1
3232261223,1780659707,44253,23,tcp,2.998549,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001498,1.0,48.0,1
3232261223,2201277346,46915,8080,tcp,2.998801,3.0,0.0,1
3232261223,3740281255,44794,18937,tcp,2.99904,3.0,0.0,1
3232261223,3748200031,52891,2323,tcp,2.999304,3.0,0.0,1
3232261223,1392799803,34769,23,tcp,2.998791,3.0,0.0,1
3232261223,3530426650,52268,23,tcp,2.99879,3.0,0.0,1
3232261223,1806432982,58160,23,tcp,2.998541,3.0,0.0,1
3232261223,2922844231,42339,23,tcp,2.998786,3.0,0.0,1
3232261223,3582674731,32770,8080,tcp,2.998557,3.0,0.0,1
3232261223,3239163594,44174,23,tcp,2.99856,3.0,0.0,1
3232261223,594779729,44577,2323,tcp,2.998788,3.0,0.0,1
3232261223,1709624217,59833,8080,tcp,2.999291,3.0,0.0,1
3232261223,3019392359,51630,2323,tcp,0.244112,1.0,0.0,1
3232261223,3019392359,51630,2323,tcp,1.99986,2.0,0.0,1
3232261223,3423934726,49605,2323,tcp,2.99904,3.0,0.0,1
3232261223,2619058885,58086,23,tcp,2.998789,3.0,0.0,1
3232261223,3377021184,44049,23,tcp,2.999293,3.0,0.0,1
3232261223,1395715538,55484,23,tcp,0.84527,1.0,0.0,1
3232261223,2934271513,41657,23,tcp,2.999042,3.0,0.0,1
3232261223,3153437633,37094,23,tcp,2.998541,3.0,0.0,1
3232261223,626778684,33525,23,tcp,2.999293,3.0,0.0,1
3232261223,1664932021,48473,2323,tcp,2.999042,3.0,0.0,1
3232261223,2100735573,55720,23,tcp,2.998541,3.0,0.0,1
3232261223,1636231815,57025,8080,tcp,2.99879,3.0,0.0,1
3232261223,1883061624,50268,23,tcp,2.998792,3.0,0.0,1
3232261223,1939215126,47811,8080,tcp,2.998537,3.0,0.0,1
3232261223,1989706720,33997,8080,tcp,2.99879,3.0,0.0,1
3232261223,3651831839,36813,8080,tcp,2.998542,3.0,0.0,1
3232261223,145024133,51545,23,tcp,2.998539,3.0,0.0,1
3232261223,3170195371,58682,2323,tcp,2.999039,3.0,0.0,1
3232261223,3369605686,42748,23,tcp,2.998789,3.0,0.0,1
3232261223,3697101846,41181,23,tcp,0.308825,1.0,0.0,1
3232261223,3399529523,49621,9527,tcp,2.999053,3.0,0.0,1
3232261223,2801009605,38267,8080,tcp,2.999056,3.0,0.0,1
3232261223,2243005167,46160,8080,tcp,2.998792,3.0,0.0,1
3232261223,89491606,34666,23,tcp,2.999106,3.0,0.0,1
3232261223,1562226368,46254,23,tcp,2.99866,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.00123,1.0,48.0,1
3232261223,347378287,57553,7697,tcp,2.998975,3.0,0.0,1
3232261223,433098895,41347,23,tcp,2.999231,3.0,0.0,1
3232261223,2379359623,41947,9527,tcp,2.998678,3.0,0.0,1
3232261223,601203026,58491,2323,tcp,2.99906,3.0,0.0,1
3232261223,2440962980,50944,23,tcp,2.998542,3.0,0.0,1
3232261223,909077266,47805,47443,tcp,2.998805,3.0,0.0,1
3232261223,3170343311,44209,8080,tcp,2.998796,3.0,0.0,1
3232261223,3178128339,37111,23,tcp,2.998554,3.0,0.0,1
3232261223,1906272023,34189,39622,tcp,2.998811,3.0,0.0,1
3232261223,2181781795,46468,23,tcp,2.999304,3.0,0.0,1
3232261223,755105091,54199,23,tcp,2.99879,3.0,0.0,1
3232261223,2072621030,40930,8080,tcp,2.999041,3.0,0.0,1
3232261223,2195363105,41906,2323,tcp,2.998791,3.0,0.0,1
3232261223,1974793862,39607,23,tcp,2.999061,3.0,0.0,1
3232261223,2233508954,45605,23,tcp,2.99906,3.0,0.0,1
3232261223,89448094,49719,23,tcp,2.998803,3.0,0.0,1
3232261223,698738810,59631,8080,tcp,2.999478,3.0,0.0,1
3232261223,2358255966,44749,8080,tcp,2.999321,3.0,0.0,1
3232261223,750903994,40933,23,tcp,2.998769,3.0,0.0,1
3232261223,2508780141,32901,23,tcp,2.998754,3.0,0.0,1
3232261223,1693821447,46374,23,tcp,2.998533,3.0,0.0,1
3232261223,3333827558,40761,8080,tcp,2.998799,3.0,0.0,1
3232261223,3063917288,51962,23,tcp,2.998547,3.0,0.0,1
3232261223,2359306413,49285,28746,tcp,2.998608,3.0,0.0,1
3232261223,2428408708,40976,8080,tcp,2.998849,3.0,0.0,1
3232261223,2701619555,54427,23,tcp,2.998981,3.0,0.0,1
3232261223,2961748341,49367,2323,tcp,2.99929,3.0,0.0,1
3232261223,1036148681,60753,23,tcp,2.999309,3.0,0.0,1
3232261223,1707471695,34468,23,tcp,2.999288,3.0,0.0,1
3232261223,1137435580,39357,23,tcp,2.998791,3.0,0.0,1
3232261223,1312317717,49340,23,tcp,2.998562,3.0,0.0,1
3232261223,1711341638,48890,9527,tcp,2.99893,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001187,1.0,48.0,1
3232261223,2422507796,49005,21822,tcp,2.999134,3.0,0.0,1
3232261223,2860468480,57570,9527,tcp,2.999394,3.0,0.0,1
3232261223,3321003018,46634,23,tcp,2.998858,3.0,0.0,1
3232261223,1234026782,57512,8080,tcp,2.998905,3.0,0.0,1
3232261223,3278566715,33490,8080,tcp,2.998575,3.0,0.0,1
3232261223,772727503,45198,2323,tcp,2.998811,3.0,0.0,1
3232261223,312728017,49000,8080,tcp,2.998894,3.0,0.0,1
3232261223,1029805452,41089,23,tcp,2.99878,3.0,0.0,1
3232261223,2883532928,33562,23,tcp,2.998811,3.0,0.0,1
3232261223,1966054061,51398,8080,tcp,2.999073,3.0,0.0,1
3232261223,3738883703,38256,23,tcp,2.998844,3.0,0.0,1
3232261223,1919875170,44295,2323,tcp,2.999399,3.0,0.0,1
3232261223,1886908695,44283,23,tcp,2.999022,3.0,0.0,1
3232261223,855540810,58481,65012,tcp,2.998616,3.0,0.0,1
3232261223,1141341968,47329,23,tcp,2.998546,3.0,0.0,1
3232261223,2842808301,49689,23,tcp,2.998893,3.0,0.0,1
3232261121,3232261223,3,1,icmp,20.999769,2.0,80.0,1
3232261223,2044083421,51216,23,tcp,2.999052,3.0,0.0,1
3232261223,3098476526,59241,23,tcp,2.999079,3.0,0.0,1
3232261223,1566277818,47011,2323,tcp,2.998519,3.0,0.0,1
3232261223,3630119738,54628,23,tcp,2.998626,3.0,0.0,1
3232261223,1797648735,43615,2323,tcp,2.998609,3.0,0.0,1
3232261223,1436723273,44510,5406,tcp,2.998566,3.0,0.0,1
3232261223,3257508861,34282,23,tcp,2.998884,3.0,0.0,1
3232261223,2243038964,46645,23,tcp,2.998473,3.0,0.0,1
3232261223,317660368,53204,23,tcp,2.998661,3.0,0.0,1
3232261223,2811648752,38350,18568,tcp,2.999061,3.0,0.0,1
3232261223,649094722,55896,23,tcp,2.99879,3.0,0.0,1
3232261223,2780610562,36883,23,tcp,2.999057,3.0,0.0,1
3232261223,3248619236,37248,2323,tcp,2.99929,3.0,0.0,1
3232261223,3227560565,51360,8080,tcp,2.998792,3.0,0.0,1
3232261223,1356748081,49499,23,tcp,2.998561,3.0,0.0,1
3232261223,3501208147,60194,23,tcp,2.998538,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001374,1.0,48.0,1
3232261223,3509588216,42818,23,tcp,2.999062,3.0,0.0,1
3232261223,994215775,47393,23,tcp,2.999291,3.0,0.0,1
3232261223,3509673296,39019,8080,tcp,2.99881,3.0,0.0,1
3232261223,1076517533,58095,23,tcp,2.99856,3.0,0.0,1
3232261223,3434366570,36277,2323,tcp,2.998561,3.0,0.0,1
3232261223,2662535526,39111,23,tcp,2.998791,3.0,0.0,1
3232261223,1063061767,49698,8080,tcp,2.998562,3.0,0.0,1
3232261223,415836360,48911,8080,tcp,2.9988,3.0,0.0,1
3232261223,730479452,46959,2323,tcp,2.998816,3.0,0.0,1
3232261223,1571149673,37821,23,tcp,2.999364,3.0,0.0,1
3232261223,2889645762,49140,23,tcp,2.998849,3.0,0.0,1
3232261223,3505994650,56486,2323,tcp,2.999459,3.0,0.0,1
3232261223,1150923362,59360,2323,tcp,2.999393,3.0,0.0,1
3232261223,2264086336,47171,17123,tcp,2.998579,3.0,0.0,1
3232261223,3191389520,38810,23,tcp,2.998858,3.0,0.0,1
3232261223,3138124521,35689,23,tcp,2.99859,3.0,0.0,1
3232261223,1996688089,56155,23,tcp,2.999396,3.0,0.0,1
3232261223,312564349,53337,9527,tcp,2.999314,3.0,0.0,1
3232261223,1244706537,52735,8080,tcp,2.99856,3.0,0.0,1
3232261223,3039039839,35496,23,tcp,2.998781,3.0,0.0,1
3232261223,3326908587,56720,9527,tcp,2.998258,3.0,0.0,1
3232261223,461817730,39706,8080,tcp,2.998525,3.0,0.0,1
3232261223,2310825940,41611,23,tcp,2.998537,3.0,0.0,1
3232261223,1123393206,36046,8080,tcp,2.998796,3.0,0.0,1
3232261223,153646294,35152,23,tcp,2.9988,3.0,0.0,1
3232261223,2227228283,46455,2323,tcp,2.99905,3.0,0.0,1
3232261223,2465207371,33968,23,tcp,2.998786,3.0,0.0,1
3232261223,799333165,51903,23,tcp,2.999288,3.0,0.0,1
3232261223,992222872,53376,8080,tcp,2.9993,3.0,0.0,1
3232261223,432772072,59311,23,tcp,2.998553,3.0,0.0,1
3232261223,649681972,32775,23,tcp,2.998552,3.0,0.0,1
3232261223,796012188,39447,23,tcp,2.998793,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001498,1.0,48.0,1
3232261223,2128875413,54084,2323,tcp,2.999051,3.0,0.0,1
3232261223,2953334106,43588,23,tcp,2.999301,3.0,0.0,1
3232261223,699308160,58284,25148,tcp,2.998553,3.0,0.0,1
3232261223,2960734352,44964,23,tcp,2.998551,3.0,0.0,1
3232261223,914158563,41454,8080,tcp,2.998799,3.0,0.0,1
3232261223,2093471055,56235,8080,tcp,2.998559,3.0,0.0,1
3232261223,2215595140,34944,2323,tcp,2.998809,3.0,0.0,1
3232261223,819368731,53739,9527,tcp,2.998555,3.0,0.0,1
3232261223,1480903038,55151,2323,tcp,2.998781,3.0,0.0,1
3232261223,1955044523,55448,9527,tcp,2.999286,3.0,0.0,1
3232261223,1667553599,45070,9527,tcp,2.999037,3.0,0.0,1
3232261223,1612948375,53136,9527,tcp,2.999288,3.0,0.0,1
3232261223,2595377353,60683,2323,tcp,2.999043,3.0,0.0,1
3232261223,2245622553,50386,2323,tcp,2.998791,3.0,0.0,1
3232261223,2637379130,37296,23,tcp,2.998794,3.0,0.0,1
3232261223,1342250483,53952,57801,tcp,2.99854,3.0,0.0,1
3232261223,2968088059,38569,23,tcp,2.999313,3.0,0.0,1
3232261223,2268233093,60040,8080,tcp,2.999059,3.0,0.0,1
3232261223,837106089,43694,2323,tcp,2.998794,3.0,0.0,1
3232261223,789621393,45454,23,tcp,2.99854,3.0,0.0,1
3232261223,2313806827,43804,46983,tcp,2.99854,3.0,0.0,1
3232261223,2355976586,36297,23,tcp,2.998542,3.0,0.0,1
3232261223,1284570099,52739,23,tcp,2.998539,3.0,0.0,1
3232261223,2791393445,47761,8080,tcp,2.998545,3.0,0.0,1
3232261223,2785691180,55427,2323,tcp,2.998778,3.0,0.0,1
3232261223,151849054,46970,9527,tcp,2.998788,3.0,0.0,1
3232261223,2409414413,58177,8080,tcp,2.998793,3.0,0.0,1
3232261223,632343495,46412,23,tcp,2.99904,3.0,0.0,1
3232261223,1615938231,39406,23,tcp,2.999293,3.0,0.0,1
3232261223,718256510,46689,23,tcp,2.998791,3.0,0.0,1
3232261223,1429145551,51673,23,tcp,2.998544,3.0,0.0,1
3232261223,3552919396,41037,8080,tcp,2.998044,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001248,1.0,48.0,1
3232261223,3174699158,45919,2323,tcp,2.999041,3.0,0.0,1
3232261223,175664739,35161,30660,tcp,2.993044,3.0,0.0,1
3232261223,1968632184,39963,23,tcp,2.998794,3.0,0.0,1
3232261223,809167215,54355,2323,tcp,2.99879,3.0,0.0,1
3232261121,3232261223,3,1,icmp,3.00004,3.0,180.0,1
3232261223,3530385141,60098,2323,tcp,2.998541,3.0,0.0,1
3232261223,1532520679,54974,8080,tcp,2.998793,3.0,0.0,1
3232261223,3164244981,46950,23,tcp,2.998794,3.0,0.0,1
3232261223,2988246568,58956,23,tcp,2.998542,3.0,0.0,1
3232261223,3380843675,60700,23,tcp,2.998793,3.0,0.0,1
3232261223,2273766562,34994,2323,tcp,2.998544,3.0,0.0,1
3232261223,2908863732,49681,23,tcp,2.999046,3.0,0.0,1
3232261223,2728144912,43485,52870,tcp,2.999039,3.0,0.0,1
3232261223,1857586468,59221,2323,tcp,2.999044,3.0,0.0,1
3232261223,2839843923,44874,8080,tcp,2.999043,3.0,0.0,1
3232261223,2735225522,50426,8080,tcp,2.998794,3.0,0.0,1
3232261223,1653019895,56261,23,tcp,2.998794,3.0,0.0,1
3232261223,2415923002,49937,8080,tcp,2.998794,3.0,0.0,1
3232261223,1834015890,58667,23,tcp,2.999304,3.0,0.0,1
3232261223,2948332029,48505,8080,tcp,2.998805,3.0,0.0,1
3232261223,1585770720,46975,9527,tcp,2.998799,3.0,0.0,1
3232261223,2825963735,38916,23,tcp,2.999054,3.0,0.0,1
3232261223,2270701810,56134,8080,tcp,2.998557,3.0,0.0,1
3232261223,1190334054,56869,9527,tcp,2.99855,3.0,0.0,1
3232261223,651969480,55914,44288,tcp,2.998792,3.0,0.0,1
3232261223,2282728421,41875,8080,tcp,2.998296,3.0,0.0,1
3232261223,1338560272,42803,8080,tcp,2.99854,3.0,0.0,1
3232261223,456664836,45563,23,tcp,2.998791,3.0,0.0,1
3232261223,3190705600,51586,23,tcp,2.998541,3.0,0.0,1
3232261223,1111653373,59535,23,tcp,2.999039,3.0,0.0,1
3232261223,3278297294,35421,8080,tcp,2.999044,3.0,0.0,1
3232261223,2598200180,53400,23,tcp,2.998539,3.0,0.0,1
3232261223,1098717472,49144,23,tcp,2.99854,3.0,0.0,1
3232261223,2713392988,42405,54571,tcp,2.998788,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.00124,1.0,48.0,1
3232261223,1481156948,42680,9527,tcp,2.999058,3.0,0.0,1
3232261223,655586468,47524,8080,tcp,2.999307,3.0,0.0,1
3232261223,99604700,57427,23,tcp,2.998556,3.0,0.0,1
3232261223,1408301679,41537,23,tcp,2.998554,3.0,0.0,1
3232261223,3716503593,37528,23,tcp,2.998552,3.0,0.0,1
3232261223,2236702843,54067,2323,tcp,2.998302,3.0,0.0,1
3232261223,1281443416,40161,2323,tcp,2.998557,3.0,0.0,1
3232261223,1271685759,36909,23,tcp,2.998541,3.0,0.0,1
3232261223,3660416768,38714,2323,tcp,2.998807,3.0,0.0,1
3232261223,3371700487,55872,23,tcp,2.999318,3.0,0.0,1
3232261223,1238785128,46606,8080,tcp,2.998799,3.0,0.0,1
3232261223,1927912441,55137,9527,tcp,2.999051,3.0,0.0,1
3232261223,1020508816,54442,23,tcp,2.999051,3.0,0.0,1
3232261223,3016649035,33027,23,tcp,2.998552,3.0,0.0,1
3232261223,2483108885,39351,23,tcp,2.998554,3.0,0.0,1
3232261223,2699987325,47477,23,tcp,2.998552,3.0,0.0,1
3232261223,2939481563,48418,8080,tcp,2.999053,3.0,0.0,1
3232261223,1410537983,50044,9527,tcp,2.999049,3.0,0.0,1
3232261223,214945740,49204,23,tcp,2.998535,3.0,0.0,1
3232261223,405879413,49425,8080,tcp,2.998806,3.0,0.0,1
3232261223,812554574,55671,2323,tcp,2.998805,3.0,0.0,1
3232261223,2893953198,60624,23,tcp,2.998806,3.0,0.0,1
3232261223,686425357,46520,9527,tcp,2.998806,3.0,0.0,1
3232261223,3169897654,54090,2323,tcp,2.998551,3.0,0.0,1
3232261223,1700017467,55540,23,tcp,2.998805,3.0,0.0,1
3232261223,768331341,43378,23,tcp,0.160925,1.0,0.0,1
3232261223,3289110292,58607,8080,tcp,2.999038,3.0,0.0,1
3232261223,919069166,55315,2323,tcp,2.999042,3.0,0.0,1
3232261223,2919178311,57434,2323,tcp,2.999291,3.0,0.0,1
3232261223,2640171902,36083,23,tcp,2.999292,3.0,0.0,1
3232261223,689765740,53864,8080,tcp,2.998791,3.0,0.0,1
3232261223,1695518202,58757,23,tcp,2.998542,3.0,0.0,1
3232261223,3736615263,40346,23,tcp,2.998541,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001247,1.0,48.0,1
3232261223,2022315459,46075,2323,tcp,0.288337,1.0,0.0,1
3232261223,2119696675,45483,23,tcp,2.999293,3.0,0.0,1
3232261223,2910224103,41752,9527,tcp,2.998792,3.0,0.0,1
3232261223,2696629963,49324,8080,tcp,2.999042,3.0,0.0,1
3232261223,1917273201,37608,23,tcp,2.998791,3.0,0.0,1
3232261223,2161279996,49355,8080,tcp,2.998792,3.0,0.0,1
3232261223,746166167,51682,23,tcp,2.998563,3.0,0.0,1
3232261223,1377034590,39170,8080,tcp,2.998542,3.0,0.0,1
3232261223,2684802507,60503,8080,tcp,2.998783,3.0,0.0,1
3232261223,2415336303,37355,44225,tcp,2.99881,3.0,0.0,0
3232261223,2461789549,53444,23,tcp,2.998552,3.0,0.0,1
3232261223,2433964689,36717,23,tcp,2.999289,3.0,0.0,1
3232261223,1588864643,43915,23,tcp,2.998792,3.0,0.0,1
3232261223,893524970,49815,23,tcp,2.99904,3.0,0.0,1
3232261223,1538780697,43638,23,tcp,2.999288,3.0,0.0,1
3232261223,239238863,33950,51661,tcp,0.302101,1.0,0.0,1
3232261223,3081225709,39306,15128,tcp,2.999039,3.0,0.0,1
3232261223,3177296341,40451,2323,tcp,2.998542,3.0,0.0,1
3232261223,2547448791,58827,9527,tcp,2.998791,3.0,0.0,1
3232261223,317978389,46666,23,tcp,2.99904,3.0,0.0,1
3232261223,1475575769,53727,23,tcp,2.998792,3.0,0.0,1
3232261223,3303076310,57647,2323,tcp,2.998541,3.0,0.0,1
3232261223,2640772554,50423,8080,tcp,2.998791,3.0,0.0,1
3232261223,996446763,42022,23,tcp,2.99854,3.0,0.0,1
3232261223,1635399347,52781,23,tcp,2.998539,3.0,0.0,1
3232261223,311768835,47992,23,tcp,2.99879,3.0,0.0,1
3232261223,2997863936,54108,2323,tcp,2.998541,3.0,0.0,1
3232261223,682429784,51019,8080,tcp,2.998291,3.0,0.0,1
3232261223,3508817467,54419,23,tcp,2.999042,3.0,0.0,1
3232261223,2554598142,34709,2323,tcp,2.99879,3.0,0.0,1
3232261223,227289743,34184,9527,tcp,2.999057,3.0,0.0,1
3232261223,592413338,39460,8080,tcp,2.999288,3.0,0.0,1
3232261223,3403646884,49077,23,tcp,2.999041,3.0,0.0,1
3232261223,1548710148,58181,23,tcp,2.99829,3.0,0.0,1
3232261223,1068449035,40897,23,tcp,2.998791,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001246,1.0,48.0,1
3232261223,2565764645,40817,679,tcp,2.999291,3.0,0.0,1
3232261223,1798239996,53784,2323,tcp,2.998789,3.0,0.0,1
3232261223,878004324,40139,8080,tcp,2.99854,3.0,0.0,1
3232261223,1455712375,36726,23,tcp,2.998793,3.0,0.0,1
3232261223,3096047545,36053,8080,tcp,2.998791,3.0,0.0,1
3232261223,956961465,55110,23,tcp,2.998542,3.0,0.0,1
3232261223,2495841780,46915,23,tcp,2.998791,3.0,0.0,1
3232261223,2966724603,54667,8080,tcp,2.998791,3.0,0.0,1
3232261223,50007905,59122,8080,tcp,2.998793,3.0,0.0,1
3232261223,1507710594,123,123,udp,0.003745,1.0,48.0,0
3232261223,2759570591,57735,8080,tcp,2.999291,3.0,0.0,1
3232261223,3352195178,44142,23,tcp,2.999042,3.0,0.0,1
3232261223,2612463111,41153,2323,tcp,2.999036,3.0,0.0,1
3232261223,2509045116,52740,23,tcp,2.99929,3.0,0.0,1
3232261223,3446299822,33344,2323,tcp,2.999313,3.0,0.0,1
3232261223,87387630,49351,23,tcp,2.998897,3.0,0.0,1
3232261223,3640452362,44719,23,tcp,2.99885,3.0,0.0,1
3232261223,98316402,47304,23,tcp,2.998955,3.0,0.0,1
3232261223,633038892,123,123,udp,0.026853,1.0,48.0,1
3232261223,3687959581,59027,23,tcp,2.999241,3.0,0.0,1
3232261223,69581733,41114,23,tcp,2.998516,3.0,0.0,1
3232261223,3336560062,45423,23,tcp,2.998792,3.0,0.0,1
3232261223,20175954,54332,23,tcp,2.998544,3.0,0.0,1
3232261223,2092811689,59935,23,tcp,2.998541,3.0,0.0,1
3232261223,1461490242,35921,9527,tcp,2.998548,3.0,0.0,1
3232261223,2284466054,46892,2323,tcp,2.998541,3.0,0.0,1
3232261223,2344119040,54220,23,tcp,2.998542,3.0,0.0,1
3232261223,3383426764,35917,8080,tcp,2.998313,3.0,0.0,1
3232261223,2806294894,48673,23,tcp,2.999041,3.0,0.0,1
3232261223,3313691894,38176,23,tcp,2.998311,3.0,0.0,1
3232261223,2708305704,59814,2323,tcp,2.99904,3.0,0.0,1
3232261223,2057396682,39027,8080,tcp,2.999061,3.0,0.0,1
3232261223,1747726124,44188,23,tcp,2.99904,3.0,0.0,1
3232261223,3199826076,37156,39511,tcp,2.998813,3.0,0.0,1
3232261223,2481415173,123,123,udp,0.001194,1.0,48.0,1
3232261223,1951487630,41807,2323,tcp,2.999047,3.0,0.0,1
3232261223,610677702,57577,23,tcp,2.998787,3.0,0.0,1
3232261223,2689540889,56470,23,tcp,0.100525,1.0,0.0,1
3232261223,2460575184,40615,23,tcp,2.999308,3.0,0.0,1
3232261223,3118420507,57525,8080,tcp,0.046044,1.0,0.0,1
3232261223,3023003033,33689,23,tcp,2.999318,3.0,0.0,1
3232261223,894148125,39915,23,tcp,2.998813,3.0,0.0,1
3232261223,3153009262,46641,9527,tcp,2.998555,3.0,0.0,1
3232261223,3252385714,46981,23,tcp,2.99854,3.0,0.0,1
3232261223,1002510846,33910,23,tcp,2.998562,3.0,0.0,1
3232261223,2500944564,47990,8080,tcp,2.998562,3.0,0.0,1
3232261223,2422318432,53168,8080,tcp,2.998618,3.0,0.0,1
3232261223,3044744488,45749,2323,tcp,2.998907,3.0,0.0,1
3232261223,174145690,33003,23,tcp,2.992594,3.0,0.0,1
3232261121,3232261223,3,1,icmp,57.000079,4.0,220.0,1
3232261223,142364653,54846,24535,tcp,2.999356,3.0,0.0,1
3232261223,2181015886,36879,55388,tcp,2.998832,3.0,0.0,1
3232261223,2972093835,56859,23,tcp,2.998986,3.0,0.0,1
3232261223,2839985278,47688,23,tcp,2.998996,3.0,0.0,1
3232261223,219259630,54442,23,tcp,2.999052,3.0,0.0,1
3232261223,1329035575,41396,23,tcp,0.037501,1.0,0.0,1
3232261223,3165652463,51467,23,tcp,2.99929,3.0,0.0,1
3232261223,1478033275,33542,8080,tcp,2.999037,3.0,0.0,1
3232261223,2379819733,56463,23,tcp,2.999303,3.0,0.0,1
