c0,c1,c2,c3,c4
71.0,60.0,113.0,52.0,37.0
81.0,72.0,119.0,81.0,46.0
84.0,84.0,200.0,86.0,89.0
104.0,105.0,217.0,96.0,85.0
144.0,140.0,289.0,139.0,178.0
164.0,168.0,297.0,267.0,254.0
222.0,187.0,338.0,430.0,458.0
269.0,186.0,327.0,422.0,468.0
410.0,178.0,341.0,606.0,714.0
449.0,168.0,315.0,582.0,713.0
447.0,164.0,281.0,627.0,566.0
262.0,159.0,350.0,455.0,496.0
232.0,161.0,364.0,502.0,473.0
187.0,151.0,377.0,465.0,393.0
179.0,154.0,432.0,405.0,519.0
182.0,152.0,388.0,512.0,564.0
193.0,153.0,318.0,427.0,466.0
186.0,150.0,310.0,354.0,479.0
188.0,150.0,304.0,527.0,526.0
194.0,158.0,303.0,469.0,498.0
201.0,156.0,326.0,446.0,461.0
341.0,154.0,308.0,659.0,382.0
348.0,162.0,269.0,1030.0,455.0
408.0,161.0,312.0,1107.0,449.0
386.0,155.0,325.0,1135.0,414.0
358.0,153.0,324.0,1016.0,424.0
391.0,144.0,278.0,925.0,431.0
434.0,149.0,259.0,1092.0,517.0
306.0,144.0,264.0,925.0,467.0
290.0,142.0,268.0,497.0,371.0
353.0,134.0,314.0,373.0,345.0
295.0,127.0,297.0,366.0,375.0
257.0,119.0,412.0,260.0,470.0
169.0,114.0,308.0,330.0,430.0
127.0,107.0,241.0,271.0,385.0
141.0,113.0,187.0,287.0,370.0
135.0,108.0,201.0,336.0,342.0
150.0,100.0,244.0,279.0,374.0
122.0,93.0,299.0,317.0,313.0
115.0,80.0,315.0,259.0,254.0
108.0,67.0,218.0,218.0,234.0
189.0,243.0,149.0,192.0,157.0
180.0,218.0,109.0,165.0,135.0
169.0,160.0,87.0,175.0,89.0
177.0,134.0,78.0,172.0,69.0
171.0,123.0,74.0,178.0,59.0
159.0,129.0,86.0,110.0,62.0
149.0,121.0,80.0,119.0,55.0
158.0,106.0,96.0,117.0,44.0
148.0,104.0,80.0,74.0,42.0
149.0,98.0,92.0,109.0,38.0
148.0,97.0,110.0,98.0,57.0
159.0,189.0,65.0,99.0,108.0
163.0,198.0,71.0,82.0,116.0
182.0,273.0,104.0,95.0,175.0
176.0,232.0,137.0,115.0,146.0
192.0,333.0,126.0,138.0,225.0
191.0,279.0,131.0,162.0,187.0
211.0,379.0,169.0,148.0,267.0
217.0,405.0,214.0,245.0,290.0
238.0,450.0,178.0,210.0,330.0
240.0,517.0,176.0,262.0,383.0
247.0,615.0,227.0,258.0,461.0
251.0,538.0,217.0,280.0,404.0
259.0,587.0,217.0,320.0,444.0
263.0,565.0,234.0,319.0,428.0
273.0,609.0,250.0,343.0,465.0
274.0,556.0,240.0,412.0,426.0
262.0,617.0,239.0,395.0,471.0
275.0,525.0,227.0,381.0,402.0
282.0,554.0,232.0,429.0,424.0
284.0,617.0,233.0,407.0,472.0
282.0,575.0,245.0,393.0,441.0
274.0,463.0,236.0,578.0,357.0
264.0,541.0,238.0,645.0,414.0
268.0,472.0,225.0,526.0,363.0
257.0,510.0,244.0,382.0,389.0
258.0,513.0,216.0,317.0,390.0
252.0,419.0,235.0,345.0,318.0
255.0,370.0,246.0,345.0,276.0
246.0,397.0,240.0,271.0,294.0
239.0,395.0,209.0,310.0,291.0
237.0,402.0,204.0,269.0,292.0
240.0,445.0,215.0,369.0,322.0
226.0,418.0,247.0,355.0,298.0
220.0,360.0,216.0,241.0,251.0
210.0,399.0,200.0,216.0,276.0
186.0,286.0,187.0,171.0,188.0
172.0,208.0,154.0,189.0,126.0
14.0,20.0,110.0,98.0,17.0
10.0,13.0,99.0,85.0,13.0
6.0,10.0,96.0,59.0,8.0
6.0,9.0,108.0,31.0,9.0
3.0,7.0,69.0,58.0,8.0
4.0,14.0,81.0,34.0,10.0
4.0,8.0,69.0,20.0,12.0
8.0,12.0,116.0,60.0,18.0
9.0,14.0,123.0,43.0,24.0
23.0,21.0,195.0,71.0,40.0
37.0,26.0,222.0,84.0,66.0
100.0,45.0,331.0,204.0,115.0
113.0,65.0,364.0,304.0,154.0
270.0,101.0,366.0,493.0,222.0
201.0,119.0,359.0,599.0,244.0
160.0,149.0,370.0,660.0,338.0
142.0,145.0,302.0,661.0,385.0
145.0,144.0,325.0,533.0,184.0
162.0,120.0,306.0,499.0,151.0
140.0,114.0,332.0,439.0,153.0
120.0,98.0,349.0,469.0,151.0
105.0,101.0,288.0,412.0,138.0
91.0,106.0,255.0,387.0,134.0
89.0,100.0,262.0,374.0,135.0
86.0,108.0,292.0,460.0,137.0
96.0,107.0,271.0,439.0,131.0
93.0,112.0,276.0,386.0,142.0
84.0,104.0,270.0,422.0,135.0
98.0,110.0,325.0,418.0,143.0
101.0,135.0,359.0,512.0,152.0
102.0,132.0,428.0,771.0,161.0
104.0,142.0,382.0,733.0,175.0
97.0,145.0,416.0,618.0,165.0
83.0,151.0,361.0,808.0,178.0
88.0,166.0,328.0,748.0,195.0
85.0,171.0,329.0,649.0,212.0
91.0,145.0,250.0,483.0,166.0
69.0,131.0,230.0,325.0,142.0
64.0,104.0,268.0,394.0,105.0
63.0,98.0,235.0,306.0,84.0
67.0,75.0,218.0,304.0,75.0
58.0,62.0,199.0,248.0,71.0
53.0,59.0,211.0,293.0,68.0
46.0,50.0,166.0,219.0,52.0
32.0,41.0,154.0,268.0,42.0
34.0,31.0,149.0,191.0,32.0
20.0,27.0,129.0,218.0,24.0
14.0,19.0,113.0,202.0,22.0
162.0,185.0,52.0,33.0,107.0
161.0,152.0,49.0,26.0,80.0
158.0,125.0,26.0,23.0,59.0
158.0,105.0,30.0,26.0,43.0
153.0,80.0,35.0,22.0,25.0
156.0,93.0,36.0,24.0,34.0
158.0,79.0,33.0,23.0,24.0
165.0,86.0,38.0,35.0,30.0
167.0,121.0,51.0,47.0,57.0
190.0,141.0,79.0,69.0,76.0
223.0,195.0,102.0,127.0,123.0
269.0,250.0,176.0,190.0,176.0
332.0,354.0,205.0,226.0,263.0
431.0,645.0,268.0,258.0,493.0
198.0,288.0,48.0,87.0,235.0
475.0,218.0,511.0,551.0,694.0
508.0,211.0,477.0,426.0,656.0
594.0,581.0,639.0,249.0,460.0
623.0,589.0,492.0,193.0,461.0
461.0,667.0,292.0,167.0,517.0
320.0,611.0,229.0,161.0,468.0
295.0,599.0,268.0,133.0,458.0
321.0,600.0,264.0,166.0,458.0
439.0,608.0,243.0,153.0,465.0
666.0,569.0,231.0,160.0,436.0
464.0,626.0,248.0,150.0,480.0
316.0,584.0,275.0,155.0,448.0
391.0,611.0,245.0,150.0,471.0
345.0,644.0,257.0,156.0,497.0
540.0,562.0,268.0,155.0,442.0
628.0,548.0,325.0,148.0,435.0
505.0,467.0,258.0,146.0,380.0
713.0,396.0,256.0,136.0,328.0
584.0,486.0,251.0,148.0,398.0
564.0,512.0,234.0,149.0,426.0
571.0,505.0,226.0,140.0,417.0
498.0,474.0,213.0,135.0,386.0
478.0,530.0,187.0,127.0,420.0
289.0,557.0,179.0,112.0,428.0
265.0,765.0,279.0,101.0,575.0
257.0,593.0,136.0,89.0,441.0
247.0,639.0,130.0,79.0,470.0
254.0,582.0,154.0,86.0,427.0
236.0,552.0,132.0,81.0,401.0
236.0,484.0,114.0,78.0,346.0
208.0,311.0,104.0,56.0,212.0
203.0,283.0,87.0,47.0,187.0
189.0,258.0,59.0,34.0,165.0
27.0,49.0,12.0,56.0,44.0
22.0,39.0,11.0,43.0,43.0
18.0,43.0,8.0,36.0,42.0
16.0,42.0,6.0,37.0,42.0
16.0,48.0,5.0,35.0,44.0
15.0,42.0,3.0,37.0,42.0
16.0,44.0,4.0,26.0,40.0
20.0,41.0,3.0,27.0,43.0
24.0,44.0,4.0,42.0,46.0
37.0,59.0,6.0,42.0,55.0
52.0,67.0,7.0,55.0,66.0
90.0,78.0,22.0,75.0,83.0
119.0,98.0,25.0,81.0,113.0
170.0,135.0,46.0,105.0,153.0
191.0,172.0,84.0,115.0,188.0
218.0,178.0,132.0,131.0,257.0
211.0,181.0,139.0,127.0,191.0
201.0,173.0,151.0,133.0,194.0
173.0,152.0,134.0,137.0,146.0
161.0,143.0,128.0,133.0,142.0
146.0,131.0,99.0,133.0,128.0
144.0,135.0,102.0,134.0,131.0
139.0,132.0,100.0,122.0,132.0
144.0,131.0,121.0,128.0,134.0
143.0,129.0,114.0,135.0,131.0
144.0,128.0,127.0,124.0,139.0
146.0,120.0,118.0,141.0,130.0
151.0,134.0,125.0,145.0,127.0
157.0,141.0,120.0,158.0,135.0
169.0,144.0,160.0,189.0,149.0
174.0,154.0,180.0,168.0,172.0
187.0,268.0,239.0,182.0,181.0
182.0,343.0,1060.0,182.0,190.0
190.0,351.0,662.0,169.0,258.0
201.0,339.0,377.0,180.0,270.0
195.0,210.0,455.0,182.0,359.0
177.0,100.0,417.0,200.0,362.0
157.0,132.0,341.0,177.0,322.0
134.0,161.0,173.0,154.0,200.0
119.0,116.0,112.0,148.0,99.0
105.0,88.0,106.0,141.0,85.0
93.0,77.0,69.0,109.0,76.0
92.0,72.0,73.0,121.0,87.0
86.0,76.0,61.0,101.0,74.0
73.0,71.0,48.0,81.0,65.0
60.0,65.0,35.0,84.0,60.0
48.0,54.0,32.0,74.0,53.0
38.0,49.0,25.0,61.0,49.0
76.0,63.0,104.0,129.0,105.0
67.0,58.0,135.0,103.0,75.0
66.0,53.0,97.0,55.0,56.0
72.0,54.0,109.0,55.0,39.0
62.0,57.0,164.0,65.0,35.0
61.0,55.0,144.0,47.0,24.0
67.0,57.0,215.0,29.0,30.0
65.0,67.0,228.0,32.0,38.0
68.0,74.0,177.0,48.0,51.0
92.0,87.0,172.0,82.0,85.0
107.0,111.0,190.0,92.0,100.0
140.0,165.0,278.0,197.0,162.0
169.0,188.0,325.0,224.0,262.0
316.0,308.0,355.0,476.0,461.0
390.0,630.0,366.0,619.0,627.0
420.0,683.0,339.0,885.0,706.0
535.0,728.0,456.0,642.0,690.0
437.0,664.0,647.0,612.0,608.0
513.0,601.0,411.0,566.0,521.0
464.0,533.0,350.0,557.0,499.0
186.0,166.0,286.0,429.0,490.0
182.0,154.0,240.0,464.0,533.0
178.0,158.0,267.0,442.0,440.0
179.0,158.0,309.0,437.0,484.0
286.0,152.0,290.0,455.0,419.0
178.0,148.0,303.0,406.0,502.0
209.0,150.0,320.0,432.0,480.0
199.0,146.0,380.0,425.0,486.0
352.0,139.0,344.0,513.0,504.0
243.0,145.0,346.0,524.0,558.0
342.0,154.0,311.0,631.0,522.0
372.0,157.0,341.0,1135.0,540.0
422.0,151.0,349.0,1115.0,549.0
396.0,151.0,339.0,1074.0,551.0
439.0,163.0,345.0,1088.0,649.0
463.0,151.0,336.0,1131.0,648.0
358.0,141.0,320.0,1074.0,556.0
382.0,141.0,302.0,302.0,541.0
290.0,128.0,284.0,399.0,504.0
153.0,113.0,231.0,347.0,454.0
142.0,111.0,238.0,319.0,395.0
144.0,101.0,240.0,376.0,351.0
133.0,104.0,378.0,346.0,416.0
136.0,91.0,299.0,294.0,326.0
144.0,94.0,257.0,334.0,278.0
117.0,78.0,222.0,260.0,237.0
102.0,71.0,246.0,192.0,187.0
92.0,65.0,216.0,224.0,138.0
46.0,53.0,22.0,65.0,53.0
37.0,49.0,20.0,49.0,49.0
30.0,47.0,12.0,40.0,44.0
28.0,42.0,10.0,39.0,44.0
27.0,41.0,12.0,41.0,42.0
21.0,44.0,7.0,37.0,42.0
17.0,39.0,7.0,35.0,40.0
15.0,37.0,5.0,24.0,41.0
14.0,37.0,4.0,22.0,39.0
15.0,43.0,3.0,20.0,41.0
17.0,38.0,6.0,27.0,39.0
22.0,39.0,5.0,35.0,43.0
26.0,43.0,6.0,30.0,45.0
35.0,49.0,12.0,39.0,45.0
37.0,49.0,14.0,39.0,51.0
47.0,56.0,26.0,41.0,55.0
51.0,54.0,23.0,56.0,57.0
67.0,71.0,38.0,64.0,71.0
75.0,72.0,35.0,68.0,70.0
94.0,78.0,48.0,79.0,83.0
104.0,82.0,61.0,89.0,87.0
120.0,105.0,66.0,91.0,94.0
121.0,101.0,71.0,99.0,100.0
127.0,99.0,78.0,101.0,112.0
131.0,104.0,87.0,100.0,115.0
138.0,105.0,109.0,112.0,114.0
137.0,107.0,90.0,112.0,109.0
139.0,113.0,85.0,119.0,110.0
139.0,102.0,89.0,123.0,103.0
141.0,100.0,87.0,129.0,108.0
140.0,106.0,87.0,132.0,104.0
142.0,107.0,84.0,133.0,107.0
139.0,102.0,86.0,126.0,104.0
139.0,95.0,88.0,129.0,109.0
137.0,91.0,78.0,126.0,106.0
133.0,89.0,79.0,113.0,98.0
129.0,81.0,77.0,110.0,93.0
123.0,75.0,66.0,117.0,89.0
112.0,78.0,53.0,111.0,84.0
109.0,74.0,47.0,103.0,79.0
102.0,69.0,42.0,96.0,71.0
96.0,74.0,41.0,84.0,72.0
91.0,78.0,51.0,86.0,77.0
81.0,66.0,41.0,88.0,65.0
70.0,60.0,34.0,67.0,54.0
58.0,55.0,28.0,66.0,54.0
47.0,48.0,24.0,51.0,46.0
36.0,48.0,16.0,46.0,46.0
209.0,153.0,54.0,25.0,83.0
203.0,158.0,35.0,19.0,85.0
177.0,105.0,29.0,20.0,44.0
168.0,95.0,28.0,19.0,36.0
175.0,93.0,32.0,17.0,34.0
163.0,97.0,30.0,21.0,37.0
180.0,84.0,35.0,24.0,27.0
174.0,84.0,42.0,34.0,29.0
185.0,106.0,53.0,44.0,46.0
207.0,137.0,80.0,71.0,74.0
213.0,169.0,117.0,131.0,102.0
265.0,260.0,166.0,192.0,184.0
297.0,379.0,192.0,229.0,280.0
585.0,649.0,256.0,316.0,496.0
614.0,740.0,246.0,540.0,573.0
598.0,887.0,470.0,458.0,692.0
627.0,901.0,226.0,408.0,700.0
666.0,794.0,246.0,204.0,620.0
438.0,700.0,495.0,158.0,543.0
331.0,586.0,396.0,186.0,457.0
307.0,583.0,213.0,150.0,448.0
317.0,602.0,231.0,166.0,462.0
315.0,657.0,251.0,150.0,500.0
311.0,570.0,263.0,148.0,437.0
313.0,600.0,497.0,148.0,461.0
372.0,616.0,202.0,154.0,474.0
422.0,358.0,242.0,151.0,281.0
699.0,370.0,256.0,152.0,293.0
343.0,399.0,256.0,149.0,317.0
602.0,404.0,258.0,152.0,325.0
562.0,330.0,245.0,160.0,273.0
582.0,338.0,264.0,155.0,285.0
571.0,397.0,245.0,142.0,329.0
546.0,438.0,243.0,133.0,363.0
615.0,463.0,253.0,150.0,388.0
565.0,448.0,203.0,140.0,374.0
570.0,485.0,214.0,133.0,396.0
443.0,535.0,190.0,130.0,424.0
284.0,686.0,165.0,111.0,526.0
270.0,573.0,160.0,99.0,434.0
261.0,535.0,162.0,96.0,399.0
247.0,515.0,136.0,86.0,379.0
267.0,468.0,136.0,98.0,343.0
271.0,443.0,138.0,83.0,321.0
290.0,404.0,130.0,73.0,288.0
260.0,384.0,99.0,63.0,268.0
247.0,304.0,80.0,49.0,204.0
201.0,236.0,71.0,34.0,149.0
28.0,42.0,14.0,60.0,46.0
22.0,42.0,15.0,56.0,43.0
18.0,44.0,7.0,62.0,41.0
17.0,37.0,6.0,52.0,43.0
16.0,43.0,6.0,53.0,43.0
15.0,40.0,5.0,52.0,41.0
16.0,42.0,8.0,56.0,44.0
20.0,49.0,4.0,56.0,45.0
25.0,52.0,8.0,51.0,47.0
37.0,59.0,7.0,56.0,52.0
52.0,61.0,8.0,65.0,69.0
89.0,89.0,15.0,85.0,87.0
119.0,109.0,25.0,104.0,113.0
171.0,130.0,59.0,119.0,154.0
190.0,166.0,76.0,149.0,184.0
219.0,174.0,134.0,149.0,239.0
212.0,186.0,140.0,146.0,236.0
204.0,184.0,173.0,150.0,228.0
172.0,280.0,124.0,134.0,155.0
164.0,197.0,124.0,137.0,145.0
148.0,132.0,110.0,139.0,128.0
146.0,132.0,96.0,127.0,128.0
142.0,133.0,103.0,134.0,131.0
143.0,142.0,115.0,142.0,133.0
146.0,141.0,118.0,156.0,134.0
148.0,140.0,116.0,153.0,135.0
147.0,136.0,116.0,138.0,127.0
155.0,145.0,133.0,147.0,146.0
161.0,150.0,137.0,150.0,140.0
173.0,149.0,140.0,174.0,144.0
176.0,156.0,172.0,180.0,163.0
186.0,165.0,217.0,190.0,228.0
187.0,161.0,259.0,181.0,280.0
194.0,245.0,287.0,186.0,245.0
206.0,340.0,786.0,192.0,197.0
198.0,295.0,339.0,192.0,223.0
183.0,163.0,325.0,188.0,148.0
163.0,132.0,245.0,170.0,127.0
142.0,105.0,161.0,166.0,102.0
124.0,91.0,130.0,138.0,95.0
109.0,95.0,97.0,117.0,89.0
96.0,86.0,76.0,112.0,80.0
95.0,83.0,86.0,103.0,83.0
90.0,87.0,64.0,115.0,75.0
78.0,68.0,56.0,100.0,69.0
65.0,69.0,36.0,83.0,64.0
53.0,54.0,30.0,87.0,56.0
41.0,51.0,23.0,76.0,50.0
46.0,49.0,25.0,55.0,54.0
37.0,48.0,18.0,48.0,48.0
30.0,45.0,11.0,40.0,44.0
28.0,43.0,13.0,38.0,45.0
27.0,41.0,10.0,44.0,42.0
21.0,41.0,9.0,38.0,42.0
17.0,40.0,8.0,32.0,41.0
15.0,39.0,5.0,28.0,40.0
14.0,39.0,3.0,27.0,40.0
15.0,41.0,3.0,26.0,42.0
17.0,41.0,3.0,31.0,40.0
22.0,45.0,3.0,33.0,44.0
26.0,48.0,9.0,43.0,45.0
35.0,54.0,11.0,54.0,49.0
37.0,56.0,14.0,51.0,50.0
47.0,64.0,19.0,61.0,55.0
51.0,65.0,25.0,73.0,68.0
67.0,79.0,39.0,79.0,75.0
75.0,80.0,44.0,93.0,81.0
94.0,91.0,55.0,99.0,88.0
104.0,93.0,67.0,102.0,97.0
120.0,110.0,87.0,120.0,107.0
121.0,111.0,85.0,122.0,105.0
127.0,107.0,84.0,131.0,114.0
131.0,113.0,94.0,128.0,119.0
138.0,117.0,101.0,134.0,110.0
137.0,115.0,103.0,128.0,113.0
139.0,111.0,97.0,149.0,118.0
139.0,113.0,94.0,143.0,109.0
141.0,108.0,99.0,166.0,116.0
140.0,114.0,108.0,144.0,111.0
142.0,108.0,100.0,137.0,114.0
139.0,114.0,98.0,151.0,107.0
139.0,112.0,97.0,163.0,115.0
137.0,111.0,95.0,158.0,128.0
133.0,104.0,92.0,161.0,112.0
129.0,102.0,94.0,152.0,106.0
123.0,109.0,85.0,150.0,97.0
112.0,92.0,62.0,137.0,96.0
109.0,82.0,62.0,133.0,88.0
102.0,79.0,56.0,126.0,84.0
96.0,93.0,49.0,115.0,80.0
91.0,77.0,53.0,129.0,79.0
81.0,66.0,41.0,98.0,72.0
70.0,64.0,37.0,85.0,64.0
58.0,51.0,25.0,65.0,54.0
47.0,53.0,26.0,54.0,51.0
36.0,44.0,19.0,48.0,44.0
87.0,64.0,115.0,219.0,154.0
77.0,57.0,111.0,197.0,111.0
72.0,54.0,99.0,95.0,76.0
70.0,61.0,103.0,143.0,75.0
60.0,57.0,101.0,187.0,77.0
57.0,54.0,86.0,100.0,71.0
55.0,57.0,117.0,75.0,49.0
53.0,56.0,98.0,58.0,49.0
51.0,59.0,119.0,62.0,50.0
55.0,63.0,109.0,52.0,49.0
75.0,70.0,136.0,95.0,54.0
73.0,80.0,136.0,97.0,93.0
77.0,84.0,148.0,91.0,139.0
99.0,101.0,198.0,154.0,217.0
99.0,101.0,174.0,207.0,214.0
113.0,120.0,199.0,189.0,323.0
127.0,124.0,186.0,251.0,316.0
132.0,137.0,225.0,259.0,443.0
134.0,129.0,223.0,272.0,429.0
162.0,140.0,242.0,326.0,509.0
143.0,143.0,339.0,306.0,461.0
159.0,144.0,229.0,322.0,496.0
154.0,151.0,221.0,377.0,546.0
238.0,152.0,278.0,463.0,584.0
300.0,150.0,345.0,324.0,528.0
185.0,160.0,342.0,383.0,618.0
371.0,144.0,322.0,450.0,545.0
326.0,148.0,353.0,432.0,492.0
241.0,143.0,390.0,413.0,444.0
273.0,136.0,424.0,440.0,487.0
362.0,143.0,418.0,451.0,434.0
288.0,150.0,478.0,536.0,383.0
302.0,148.0,433.0,441.0,386.0
304.0,155.0,410.0,605.0,401.0
300.0,152.0,403.0,407.0,399.0
292.0,152.0,394.0,495.0,392.0
206.0,155.0,356.0,701.0,366.0
269.0,146.0,304.0,380.0,407.0
148.0,133.0,230.0,402.0,348.0
158.0,136.0,313.0,222.0,347.0
151.0,122.0,230.0,348.0,379.0
137.0,111.0,235.0,339.0,346.0
133.0,109.0,209.0,341.0,319.0
140.0,108.0,212.0,365.0,342.0
128.0,108.0,222.0,272.0,305.0
116.0,96.0,217.0,329.0,322.0
105.0,84.0,206.0,401.0,272.0
107.0,77.0,192.0,304.0,219.0
171.0,191.0,132.0,92.0,111.0
162.0,125.0,84.0,62.0,60.0
164.0,101.0,78.0,62.0,41.0
161.0,107.0,70.0,45.0,44.0
158.0,95.0,71.0,63.0,35.0
159.0,88.0,80.0,55.0,30.0
159.0,79.0,60.0,26.0,23.0
164.0,96.0,94.0,45.0,37.0
169.0,110.0,136.0,71.0,49.0
194.0,121.0,206.0,72.0,62.0
226.0,155.0,218.0,100.0,92.0
276.0,257.0,290.0,185.0,182.0
320.0,376.0,309.0,289.0,280.0
376.0,665.0,386.0,520.0,509.0
420.0,731.0,336.0,633.0,566.0
579.0,600.0,332.0,712.0,479.0
627.0,866.0,333.0,662.0,675.0
572.0,855.0,349.0,630.0,666.0
343.0,842.0,327.0,499.0,651.0
357.0,768.0,330.0,524.0,593.0
312.0,814.0,363.0,387.0,620.0
308.0,643.0,278.0,523.0,491.0
320.0,572.0,251.0,445.0,436.0
320.0,546.0,256.0,501.0,417.0
304.0,629.0,312.0,471.0,480.0
317.0,653.0,317.0,398.0,499.0
327.0,583.0,366.0,396.0,447.0
339.0,566.0,356.0,487.0,436.0
307.0,656.0,349.0,469.0,507.0
346.0,674.0,352.0,467.0,525.0
471.0,595.0,346.0,457.0,469.0
529.0,483.0,353.0,896.0,390.0
543.0,766.0,298.0,1041.0,602.0
653.0,613.0,281.0,1120.0,491.0
614.0,609.0,285.0,1121.0,495.0
582.0,631.0,273.0,951.0,509.0
593.0,585.0,254.0,927.0,467.0
578.0,560.0,281.0,345.0,438.0
386.0,568.0,300.0,299.0,433.0
254.0,523.0,218.0,337.0,393.0
245.0,483.0,227.0,293.0,358.0
244.0,432.0,186.0,514.0,314.0
242.0,378.0,191.0,269.0,273.0
242.0,387.0,191.0,319.0,277.0
227.0,385.0,182.0,293.0,271.0
219.0,292.0,179.0,313.0,197.0
195.0,269.0,160.0,248.0,176.0
187.0,209.0,155.0,187.0,127.0
18.0,19.0,100.0,128.0,21.0
11.0,18.0,85.0,107.0,14.0
10.0,11.0,107.0,99.0,13.0
6.0,14.0,98.0,104.0,12.0
6.0,12.0,97.0,77.0,12.0
5.0,8.0,81.0,66.0,11.0
8.0,9.0,69.0,31.0,12.0
11.0,10.0,83.0,42.0,15.0
10.0,15.0,132.0,47.0,24.0
29.0,24.0,182.0,56.0,37.0
38.0,33.0,216.0,79.0,54.0
85.0,54.0,321.0,128.0,98.0
104.0,72.0,297.0,211.0,142.0
132.0,94.0,355.0,322.0,183.0
127.0,106.0,350.0,537.0,171.0
153.0,140.0,361.0,563.0,194.0
150.0,141.0,326.0,637.0,198.0
128.0,141.0,291.0,548.0,172.0
162.0,116.0,381.0,477.0,151.0
177.0,129.0,295.0,436.0,158.0
122.0,107.0,299.0,462.0,143.0
131.0,116.0,314.0,400.0,161.0
102.0,118.0,267.0,440.0,154.0
124.0,131.0,271.0,491.0,170.0
120.0,132.0,244.0,444.0,160.0
117.0,143.0,294.0,514.0,151.0
107.0,149.0,315.0,434.0,156.0
119.0,145.0,377.0,446.0,167.0
105.0,145.0,345.0,446.0,173.0
120.0,150.0,344.0,1025.0,182.0
107.0,152.0,403.0,1150.0,187.0
112.0,156.0,362.0,1136.0,196.0
99.0,148.0,366.0,1133.0,192.0
104.0,147.0,398.0,1179.0,200.0
111.0,152.0,377.0,1176.0,205.0
103.0,180.0,340.0,1079.0,174.0
117.0,144.0,289.0,774.0,162.0
123.0,205.0,285.0,383.0,147.0
124.0,119.0,313.0,364.0,122.0
88.0,101.0,271.0,355.0,100.0
80.0,97.0,175.0,329.0,88.0
62.0,79.0,226.0,295.0,85.0
62.0,71.0,221.0,317.0,85.0
67.0,75.0,252.0,266.0,74.0
59.0,56.0,236.0,331.0,63.0
50.0,60.0,241.0,218.0,59.0
40.0,55.0,171.0,259.0,45.0
30.0,32.0,145.0,325.0,33.0
44.0,54.0,26.0,72.0,49.0
35.0,53.0,18.0,72.0,50.0
29.0,48.0,12.0,61.0,45.0
27.0,48.0,11.0,62.0,45.0
25.0,41.0,12.0,62.0,42.0
20.0,41.0,13.0,58.0,41.0
18.0,40.0,8.0,54.0,41.0
18.0,41.0,4.0,54.0,40.0
18.0,37.0,3.0,49.0,41.0
22.0,48.0,4.0,54.0,44.0
26.0,51.0,5.0,55.0,45.0
37.0,51.0,10.0,62.0,49.0
43.0,60.0,11.0,62.0,56.0
59.0,66.0,17.0,73.0,63.0
67.0,77.0,23.0,75.0,63.0
86.0,84.0,40.0,77.0,80.0
92.0,84.0,38.0,83.0,85.0
112.0,97.0,53.0,88.0,95.0
114.0,110.0,66.0,92.0,100.0
131.0,123.0,73.0,101.0,111.0
130.0,88.0,69.0,114.0,110.0
141.0,131.0,99.0,109.0,115.0
142.0,122.0,100.0,114.0,122.0
147.0,131.0,118.0,124.0,121.0
149.0,133.0,110.0,116.0,129.0
150.0,136.0,135.0,136.0,135.0
150.0,127.0,145.0,124.0,123.0
150.0,135.0,135.0,132.0,126.0
149.0,125.0,129.0,138.0,127.0
152.0,135.0,117.0,137.0,127.0
151.0,141.0,132.0,142.0,128.0
152.0,128.0,129.0,134.0,135.0
151.0,121.0,120.0,137.0,133.0
151.0,130.0,114.0,133.0,134.0
151.0,126.0,140.0,136.0,131.0
149.0,132.0,113.0,152.0,126.0
147.0,129.0,112.0,144.0,122.0
139.0,118.0,104.0,140.0,116.0
126.0,111.0,81.0,119.0,102.0
115.0,91.0,69.0,118.0,91.0
105.0,84.0,60.0,115.0,87.0
99.0,92.0,52.0,106.0,82.0
99.0,80.0,61.0,98.0,84.0
97.0,78.0,57.0,91.0,87.0
93.0,92.0,55.0,101.0,92.0
85.0,76.0,51.0,90.0,79.0
73.0,67.0,45.0,85.0,70.0
59.0,61.0,35.0,83.0,59.0
28.0,49.0,13.0,64.0,46.0
22.0,43.0,11.0,48.0,43.0
18.0,42.0,7.0,37.0,41.0
17.0,44.0,3.0,42.0,42.0
16.0,43.0,6.0,31.0,42.0
15.0,44.0,4.0,28.0,44.0
16.0,44.0,15.0,31.0,43.0
20.0,46.0,4.0,34.0,43.0
25.0,55.0,4.0,34.0,46.0
37.0,54.0,10.0,43.0,56.0
52.0,64.0,8.0,59.0,65.0
89.0,90.0,17.0,54.0,88.0
119.0,105.0,26.0,82.0,118.0
171.0,128.0,47.0,120.0,150.0
190.0,158.0,81.0,115.0,188.0
219.0,191.0,125.0,129.0,261.0
212.0,186.0,147.0,125.0,244.0
204.0,164.0,168.0,146.0,243.0
172.0,123.0,137.0,124.0,150.0
164.0,152.0,124.0,140.0,143.0
148.0,139.0,110.0,124.0,133.0
146.0,144.0,104.0,128.0,136.0
142.0,135.0,135.0,136.0,124.0
143.0,145.0,135.0,131.0,137.0
146.0,135.0,129.0,127.0,129.0
148.0,144.0,139.0,148.0,135.0
147.0,145.0,126.0,146.0,133.0
155.0,144.0,135.0,164.0,138.0
161.0,142.0,137.0,179.0,140.0
173.0,172.0,178.0,199.0,148.0
176.0,331.0,182.0,198.0,173.0
186.0,350.0,291.0,191.0,248.0
187.0,352.0,395.0,199.0,294.0
